full_text,cleaning,case_folding,tokenize,filtering/stopword removal,stemming_data
ini takut bgnt tp tweet2 soal debat capres kmrn lucu2 bgt dlm konteks kpop dan per au an 🥲🙂 mau rt tp tkt di dor kakinya,ini takut bgnt tp tweet soal debat capres kmrn lucu bgt dlm konteks kpop dan per au an  mau rt tp tkt di dor kakinya,ini takut bgnt tp tweet soal debat capres kmrn lucu bgt dlm konteks kpop dan per au an  mau rt tp tkt di dor kakinya,"['ini', 'takut', 'bgnt', 'tp', 'tweet', 'soal', 'debat', 'capres', 'kmrn', 'lucu', 'bgt', 'dlm', 'konteks', 'kpop', 'dan', 'per', 'au', 'an', 'mau', 'rt', 'tp', 'tkt', 'di', 'dor', 'kakinya']","['takut', 'bgnt', 'tp', 'tweet', 'debat', 'capres', 'kmrn', 'lucu', 'bgt', 'dlm', 'konteks', 'kpop', 'au', 'an', 'rt', 'tp', 'tkt', 'dor', 'kakinya']",takut bgnt tp tweet debat capres kmrn lucu bgt dlm konteks kpop au an rt tp tkt dor kaki
Nonton debat capres jam 4 pagi like it’s sports program.  - Pertanyaannya gatau knp topical dan pas bgt buat tiap kandidat - Hotline Paris wkwkwk - Prabowo is the kind of leader who gaslight people “mas anieeeees” - Prabowo lebih kayak jubir/campaign mgr Jokowi drpd capres …,Nonton debat capres jam  pagi like its sports program   Pertanyaannya gatau knp topical dan pas bgt buat tiap kandidat  Hotline Paris wkwkwk  Prabowo is the kind of leader who gaslight people mas anieeeees  Prabowo lebih kayak jubircampaign mgr Jokowi drpd capres ,nonton debat capres jam  pagi like its sports program   pertanyaannya gatau knp topical dan pas bgt buat tiap kandidat  hotline paris wkwkwk  prabowo is the kind of leader who gaslight people mas anieeeees  prabowo lebih kayak jubircampaign mgr jokowi drpd capres ,"['nonton', 'debat', 'capres', 'jam', 'pagi', 'like', 'its', 'sports', 'program', 'pertanyaannya', 'gatau', 'knp', 'topical', 'dan', 'pas', 'bgt', 'buat', 'tiap', 'kandidat', 'hotline', 'paris', 'wkwkwk', 'prabowo', 'is', 'the', 'kind', 'of', 'leader', 'who', 'gaslight', 'people', 'mas', 'anieeeees', 'prabowo', 'lebih', 'kayak', 'jubircampaign', 'mgr', 'jokowi', 'drpd', 'capres']","['nonton', 'debat', 'capres', 'jam', 'pagi', 'like', 'its', 'sports', 'program', 'pertanyaannya', 'gatau', 'knp', 'topical', 'pas', 'bgt', 'kandidat', 'hotline', 'paris', 'wkwkwk', 'prabowo', 'is', 'the', 'kind', 'of', 'leader', 'who', 'gaslight', 'people', 'mas', 'anieeeees', 'prabowo', 'kayak', 'jubircampaign', 'mgr', 'jokowi', 'drpd', 'capres']",nonton debat capres jam pagi like its sports program tanya gatau knp topical pas bgt kandidat hotline paris wkwkwk prabowo is the kind of leader who gaslight people mas anieeeees prabowo kayak jubircampaign mgr jokowi drpd capres
Respons Anies Soal Dugaan JAKI Diretas Usai Dibanggakan di Debat Capres https://t.co/E7BmiibAJm,Respons Anies Soal Dugaan JAKI Diretas Usai Dibanggakan di Debat Capres httpstcoEBmiibAJm,respons anies soal dugaan jaki diretas usai dibanggakan di debat capres httpstcoebmiibajm,"['respons', 'anies', 'soal', 'dugaan', 'jaki', 'diretas', 'usai', 'dibanggakan', 'di', 'debat', 'capres', 'httpstcoebmiibajm']","['respons', 'anies', 'dugaan', 'jaki', 'diretas', 'dibanggakan', 'debat', 'capres', 'httpstcoebmiibajm']",respons anies duga jaki retas bangga debat capres httpstcoebmiibajm
Temen2 gue apa pada gamau berubah pikiran ya setelah nonton debat capres semalem,Temen gue apa pada gamau berubah pikiran ya setelah nonton debat capres semalem,temen gue apa pada gamau berubah pikiran ya setelah nonton debat capres semalem,"['temen', 'gue', 'apa', 'pada', 'gamau', 'berubah', 'pikiran', 'ya', 'setelah', 'nonton', 'debat', 'capres', 'semalem']","['temen', 'gue', 'gamau', 'berubah', 'pikiran', 'ya', 'nonton', 'debat', 'capres', 'semalem']",temen gue gamau ubah pikir ya nonton debat capres semalem
Debat Capres Pertama  Anies : Haland mode City musim lalu Prabowo : Onana selama di MU Ganjar : Hakim garis Liga 1 Indo,Debat Capres Pertama  Anies  Haland mode City musim lalu Prabowo  Onana selama di MU Ganjar  Hakim garis Liga  Indo,debat capres pertama  anies  haland mode city musim lalu prabowo  onana selama di mu ganjar  hakim garis liga  indo,"['debat', 'capres', 'pertama', 'anies', 'haland', 'mode', 'city', 'musim', 'lalu', 'prabowo', 'onana', 'selama', 'di', 'mu', 'ganjar', 'hakim', 'garis', 'liga', 'indo']","['debat', 'capres', 'anies', 'haland', 'mode', 'city', 'musim', 'prabowo', 'onana', 'mu', 'ganjar', 'hakim', 'garis', 'liga', 'indo']",debat capres anies haland mode city musim prabowo onana mu ganjar hakim garis liga indo
"DEBAT CAPRES: Serangan Pertama Capres Nomor Urut 1, Anies Baswedan Sebut Banyak Peraturan Ditengkuk untuk Kepentingan Penguasa  https://t.co/MwSsQFZEd6",DEBAT CAPRES Serangan Pertama Capres Nomor Urut  Anies Baswedan Sebut Banyak Peraturan Ditengkuk untuk Kepentingan Penguasa  httpstcoMwSsQFZEd,debat capres serangan pertama capres nomor urut  anies baswedan sebut banyak peraturan ditengkuk untuk kepentingan penguasa  httpstcomwssqfzed,"['debat', 'capres', 'serangan', 'pertama', 'capres', 'nomor', 'urut', 'anies', 'baswedan', 'sebut', 'banyak', 'peraturan', 'ditengkuk', 'untuk', 'kepentingan', 'penguasa', 'httpstcomwssqfzed']","['debat', 'capres', 'serangan', 'capres', 'nomor', 'urut', 'anies', 'baswedan', 'peraturan', 'ditengkuk', 'kepentingan', 'penguasa', 'httpstcomwssqfzed']",debat capres serang capres nomor urut anies baswedan atur tengkuk penting kuasa httpstcomwssqfzed
"@FakhriiA Beneran deh, debat capres jadi kayak masterchef. Anies mahir banget nggoreng prabowo #DebatCapres",FakhriiA Beneran deh debat capres jadi kayak masterchef Anies mahir banget nggoreng prabowo DebatCapres,fakhriia beneran deh debat capres jadi kayak masterchef anies mahir banget nggoreng prabowo debatcapres,"['fakhriia', 'beneran', 'deh', 'debat', 'capres', 'jadi', 'kayak', 'masterchef', 'anies', 'mahir', 'banget', 'nggoreng', 'prabowo', 'debatcapres']","['fakhriia', 'beneran', 'deh', 'debat', 'capres', 'kayak', 'masterchef', 'anies', 'mahir', 'banget', 'nggoreng', 'prabowo', 'debatcapres']",fakhriia beneran deh debat capres kayak masterchef anies mahir banget nggoreng prabowo debatcapres
"Bjir tl pada bahas debat capres, kaga nonton co semalem",Bjir tl pada bahas debat capres kaga nonton co semalem,bjir tl pada bahas debat capres kaga nonton co semalem,"['bjir', 'tl', 'pada', 'bahas', 'debat', 'capres', 'kaga', 'nonton', 'co', 'semalem']","['bjir', 'tl', 'bahas', 'debat', 'capres', 'kaga', 'nonton', 'co', 'semalem']",bjir tl bahas debat capres kaga nonton co semalem
"Nonton siaran ulang debat capres d youtube...  Kesimpulan saya pribadi :  Capres nomer 1 : keren, selalu menjawab dgn lugas dan tegas  Capres nomer 2 : emosian dan penjelasan nya tidak mendalam  Capres nomer 3 : menjawab dgn simple tapi mengena pada tujuannya https://t.co/6L6kZ3drau",Nonton siaran ulang debat capres d youtube  Kesimpulan saya pribadi   Capres nomer   keren selalu menjawab dgn lugas dan tegas  Capres nomer   emosian dan penjelasan nya tidak mendalam  Capres nomer   menjawab dgn simple tapi mengena pada tujuannya httpstcoLkZdrau,nonton siaran ulang debat capres d youtube  kesimpulan saya pribadi   capres nomer   keren selalu menjawab dgn lugas dan tegas  capres nomer   emosian dan penjelasan nya tidak mendalam  capres nomer   menjawab dgn simple tapi mengena pada tujuannya httpstcolkzdrau,"['nonton', 'siaran', 'ulang', 'debat', 'capres', 'd', 'youtube', 'kesimpulan', 'saya', 'pribadi', 'capres', 'nomer', 'keren', 'selalu', 'menjawab', 'dgn', 'lugas', 'dan', 'tegas', 'capres', 'nomer', 'emosian', 'dan', 'penjelasan', 'nya', 'tidak', 'mendalam', 'capres', 'nomer', 'menjawab', 'dgn', 'simple', 'tapi', 'mengena', 'pada', 'tujuannya', 'httpstcolkzdrau']","['nonton', 'siaran', 'ulang', 'debat', 'capres', 'd', 'youtube', 'kesimpulan', 'pribadi', 'capres', 'nomer', 'keren', 'dgn', 'lugas', 'capres', 'nomer', 'emosian', 'penjelasan', 'nya', 'mendalam', 'capres', 'nomer', 'dgn', 'simple', 'mengena', 'tujuannya', 'httpstcolkzdrau']",nonton siar ulang debat capres d youtube simpul pribadi capres nomer keren dgn lugas capres nomer emosi jelas nya dalam capres nomer dgn simple kena tuju httpstcolkzdrau
ini tl twt gua isinya debat capres semalem,ini tl twt gua isinya debat capres semalem,ini tl twt gua isinya debat capres semalem,"['ini', 'tl', 'twt', 'gua', 'isinya', 'debat', 'capres', 'semalem']","['tl', 'twt', 'gua', 'isinya', 'debat', 'capres', 'semalem']",tl twt gua isi debat capres semalem
Ternyata Echa menemani Alam #DebatCapres semalem https://t.co/vkKL6VcRjd,Ternyata Echa menemani Alam DebatCapres semalem httpstcovkKLVcRjd,ternyata echa menemani alam debatcapres semalem httpstcovkklvcrjd,"['ternyata', 'echa', 'menemani', 'alam', 'debatcapres', 'semalem', 'httpstcovkklvcrjd']","['echa', 'menemani', 'alam', 'debatcapres', 'semalem', 'httpstcovkklvcrjd']",echa tani alam debatcapres semalem httpstcovkklvcrjd
@PutraErlangga95 Sangat di sayangkan politikus senior tidak jujur dalam menilai mana yg jelas2 capres berkelas dalam debat Capres semalam.. Maaf Bang @anismatta 👌,PutraErlangga Sangat di sayangkan politikus senior tidak jujur dalam menilai mana yg jelas capres berkelas dalam debat Capres semalam Maaf Bang anismatta ,putraerlangga sangat di sayangkan politikus senior tidak jujur dalam menilai mana yg jelas capres berkelas dalam debat capres semalam maaf bang anismatta ,"['putraerlangga', 'sangat', 'di', 'sayangkan', 'politikus', 'senior', 'tidak', 'jujur', 'dalam', 'menilai', 'mana', 'yg', 'jelas', 'capres', 'berkelas', 'dalam', 'debat', 'capres', 'semalam', 'maaf', 'bang', 'anismatta']","['putraerlangga', 'sayangkan', 'politikus', 'senior', 'jujur', 'menilai', 'yg', 'capres', 'berkelas', 'debat', 'capres', 'semalam', 'maaf', 'bang', 'anismatta']",putraerlangga sayang politikus senior jujur nilai yg capres kelas debat capres malam maaf bang anismatta
Nonton debat capres jadi malah pingin golput piye wkwk,Nonton debat capres jadi malah pingin golput piye wkwk,nonton debat capres jadi malah pingin golput piye wkwk,"['nonton', 'debat', 'capres', 'jadi', 'malah', 'pingin', 'golput', 'piye', 'wkwk']","['nonton', 'debat', 'capres', 'pingin', 'golput', 'piye', 'wkwk']",nonton debat capres pingin golput piye wkwk
Debat capres 2024 #AMINTerbaikNomor1 #AMINUnggulDebatCapres https://t.co/cKhKdIum9h,Debat capres  AMINTerbaikNomor AMINUnggulDebatCapres httpstcocKhKdIumh,debat capres  aminterbaiknomor aminungguldebatcapres httpstcockhkdiumh,"['debat', 'capres', 'aminterbaiknomor', 'aminungguldebatcapres', 'httpstcockhkdiumh']","['debat', 'capres', 'aminterbaiknomor', 'aminungguldebatcapres', 'httpstcockhkdiumh']",debat capres aminterbaiknomor aminungguldebatcapres httpstcockhkdiumh
"Kebayang gak sih. Ud gomoy gitu, eeeee menang lg pas pemilu.  Kesian banget yah kita-kita..  #DebatCapres",Kebayang gak sih Ud gomoy gitu eeeee menang lg pas pemilu  Kesian banget yah kitakita  DebatCapres,kebayang gak sih ud gomoy gitu eeeee menang lg pas pemilu  kesian banget yah kitakita  debatcapres,"['kebayang', 'gak', 'sih', 'ud', 'gomoy', 'gitu', 'eeeee', 'menang', 'lg', 'pas', 'pemilu', 'kesian', 'banget', 'yah', 'kitakita', 'debatcapres']","['kebayang', 'gak', 'sih', 'ud', 'gomoy', 'gitu', 'eeeee', 'menang', 'lg', 'pas', 'pemilu', 'kesian', 'banget', 'yah', 'kitakita', 'debatcapres']",bayang gak sih ud gomoy gitu eeeee menang lg pas milu kesi banget yah kitakita debatcapres
Sarjana psikologi Universitas Gadjah Mada (UGM) Reza Indragiri Amriel mengungkap bahwa kekhawatirannya tentang joget gemoy ala Capres RI Prabowo Subianto sepertinya terjadi. https://t.co/aaOep1RtXu #DebatPilpres2024 #capres #debatcapres https://t.co/6ztezVBZ4S,Sarjana psikologi Universitas Gadjah Mada UGM Reza Indragiri Amriel mengungkap bahwa kekhawatirannya tentang joget gemoy ala Capres RI Prabowo Subianto sepertinya terjadi httpstcoaaOepRtXu DebatPilpres capres debatcapres httpstcoztezVBZS,sarjana psikologi universitas gadjah mada ugm reza indragiri amriel mengungkap bahwa kekhawatirannya tentang joget gemoy ala capres ri prabowo subianto sepertinya terjadi httpstcoaaoeprtxu debatpilpres capres debatcapres httpstcoztezvbzs,"['sarjana', 'psikologi', 'universitas', 'gadjah', 'mada', 'ugm', 'reza', 'indragiri', 'amriel', 'mengungkap', 'bahwa', 'kekhawatirannya', 'tentang', 'joget', 'gemoy', 'ala', 'capres', 'ri', 'prabowo', 'subianto', 'sepertinya', 'terjadi', 'httpstcoaaoeprtxu', 'debatpilpres', 'capres', 'debatcapres', 'httpstcoztezvbzs']","['sarjana', 'psikologi', 'universitas', 'gadjah', 'mada', 'ugm', 'reza', 'indragiri', 'amriel', 'mengungkap', 'kekhawatirannya', 'joget', 'gemoy', 'ala', 'capres', 'ri', 'prabowo', 'subianto', 'httpstcoaaoeprtxu', 'debatpilpres', 'capres', 'debatcapres', 'httpstcoztezvbzs']",sarjana psikologi universitas gadjah mada ugm reza indragiri amriel ungkap khawatir joget gemoy ala capres ri prabowo subianto httpstcoaaoeprtxu debatpilpres capres debatcapres httpstcoztezvbzs
https://t.co/ikfACqPXxG  DEBAT CAPRES: Ganjar Pranowo Akui Sama dengan Anies Baswedan Perihal Teknologi Pelayanan Publik,httpstcoikfACqPXxG  DEBAT CAPRES Ganjar Pranowo Akui Sama dengan Anies Baswedan Perihal Teknologi Pelayanan Publik,httpstcoikfacqpxxg  debat capres ganjar pranowo akui sama dengan anies baswedan perihal teknologi pelayanan publik,"['httpstcoikfacqpxxg', 'debat', 'capres', 'ganjar', 'pranowo', 'akui', 'sama', 'dengan', 'anies', 'baswedan', 'perihal', 'teknologi', 'pelayanan', 'publik']","['httpstcoikfacqpxxg', 'debat', 'capres', 'ganjar', 'pranowo', 'akui', 'anies', 'baswedan', 'perihal', 'teknologi', 'pelayanan', 'publik']",httpstcoikfacqpxxg debat capres ganjar pranowo aku anies baswedan perihal teknologi layan publik
@Paltiwest DEbat capres 01+03 VS Capres 02,Paltiwest DEbat capres  VS Capres ,paltiwest debat capres  vs capres ,"['paltiwest', 'debat', 'capres', 'vs', 'capres']","['paltiwest', 'debat', 'capres', 'vs', 'capres']",paltiwest debat capres vs capres
"@_bagasnandaf_ @muchlis_ar Tadi malam itu bukan debat pemilihan menhan, tapi debat capres. Shsnya pada saat wowo ingin menjadi presiden dia hrsnya punya langkah konkrit utk mengatasi masalah di papua. Kan dia menjawab sbg capres. Klo saat jadi capres jg ga ada solusi, ngapain milih wowo🤣",bagasnandaf muchlisar Tadi malam itu bukan debat pemilihan menhan tapi debat capres Shsnya pada saat wowo ingin menjadi presiden dia hrsnya punya langkah konkrit utk mengatasi masalah di papua Kan dia menjawab sbg capres Klo saat jadi capres jg ga ada solusi ngapain milih wowo,bagasnandaf muchlisar tadi malam itu bukan debat pemilihan menhan tapi debat capres shsnya pada saat wowo ingin menjadi presiden dia hrsnya punya langkah konkrit utk mengatasi masalah di papua kan dia menjawab sbg capres klo saat jadi capres jg ga ada solusi ngapain milih wowo,"['bagasnandaf', 'muchlisar', 'tadi', 'malam', 'itu', 'bukan', 'debat', 'pemilihan', 'menhan', 'tapi', 'debat', 'capres', 'shsnya', 'pada', 'saat', 'wowo', 'ingin', 'menjadi', 'presiden', 'dia', 'hrsnya', 'punya', 'langkah', 'konkrit', 'utk', 'mengatasi', 'masalah', 'di', 'papua', 'kan', 'dia', 'menjawab', 'sbg', 'capres', 'klo', 'saat', 'jadi', 'capres', 'jg', 'ga', 'ada', 'solusi', 'ngapain', 'milih', 'wowo']","['bagasnandaf', 'muchlisar', 'malam', 'debat', 'pemilihan', 'menhan', 'debat', 'capres', 'shsnya', 'wowo', 'presiden', 'hrsnya', 'langkah', 'konkrit', 'utk', 'mengatasi', 'papua', 'sbg', 'capres', 'klo', 'capres', 'jg', 'ga', 'solusi', 'ngapain', 'milih', 'wowo']",bagasnandaf muchlisar malam debat pilih menhan debat capres shsnya wowo presiden hrsnya langkah konkrit utk atas papua sbg capres klo capres jg ga solusi ngapain milih wowo
"wkwkwk ternyata gue udah gede yaa, soalnga udah nontonin debat capres😭",wkwkwk ternyata gue udah gede yaa soalnga udah nontonin debat capres,wkwkwk ternyata gue udah gede yaa soalnga udah nontonin debat capres,"['wkwkwk', 'ternyata', 'gue', 'udah', 'gede', 'yaa', 'soalnga', 'udah', 'nontonin', 'debat', 'capres']","['wkwkwk', 'gue', 'udah', 'gede', 'yaa', 'soalnga', 'udah', 'nontonin', 'debat', 'capres']",wkwkwk gue udah gede yaa soalnga udah nontonin debat capres
#SeeYouSoonJungkook No 2 DebatCapres Link Shopee,SeeYouSoonJungkook No  DebatCapres Link Shopee,seeyousoonjungkook no  debatcapres link shopee,"['seeyousoonjungkook', 'no', 'debatcapres', 'link', 'shopee']","['seeyousoonjungkook', 'no', 'debatcapres', 'link', 'shopee']",seeyousoonjungkook no debatcapres link shopee
@imrenagi formatnya coba kayak debat capres,imrenagi formatnya coba kayak debat capres,imrenagi formatnya coba kayak debat capres,"['imrenagi', 'formatnya', 'coba', 'kayak', 'debat', 'capres']","['imrenagi', 'formatnya', 'coba', 'kayak', 'debat', 'capres']",imrenagi format coba kayak debat capres
Sudah selayaknya kasus cacat etis MK diangkat ke debat capres.,Sudah selayaknya kasus cacat etis MK diangkat ke debat capres,sudah selayaknya kasus cacat etis mk diangkat ke debat capres,"['sudah', 'selayaknya', 'kasus', 'cacat', 'etis', 'mk', 'diangkat', 'ke', 'debat', 'capres']","['selayaknya', 'cacat', 'etis', 'mk', 'diangkat', 'debat', 'capres']",layak cacat etis mk angkat debat capres
Nunggu Meme Debat Capres keluar,Nunggu Meme Debat Capres keluar,nunggu meme debat capres keluar,"['nunggu', 'meme', 'debat', 'capres', 'keluar']","['nunggu', 'meme', 'debat', 'capres']",nunggu meme debat capres
@aliudhew Masih segel ya... tapi..... ah entahlah...  #DebatCapres,aliudhew Masih segel ya tapi ah entahlah  DebatCapres,aliudhew masih segel ya tapi ah entahlah  debatcapres,"['aliudhew', 'masih', 'segel', 'ya', 'tapi', 'ah', 'entahlah', 'debatcapres']","['aliudhew', 'segel', 'ya', 'ah', 'debatcapres']",aliudhew segel ya ah debatcapres
"Debat Capres 2024, Pakar Mikro Ekspresi: Ganjar Pranowo Memiliki Ketulusan Hati  #GanjarMahfudM3nang  https://t.co/lwBQuAqQEx",Debat Capres  Pakar Mikro Ekspresi Ganjar Pranowo Memiliki Ketulusan Hati  GanjarMahfudMnang  httpstcolwBQuAqQEx,debat capres  pakar mikro ekspresi ganjar pranowo memiliki ketulusan hati  ganjarmahfudmnang  httpstcolwbquaqqex,"['debat', 'capres', 'pakar', 'mikro', 'ekspresi', 'ganjar', 'pranowo', 'memiliki', 'ketulusan', 'hati', 'ganjarmahfudmnang', 'httpstcolwbquaqqex']","['debat', 'capres', 'pakar', 'mikro', 'ekspresi', 'ganjar', 'pranowo', 'memiliki', 'ketulusan', 'hati', 'ganjarmahfudmnang', 'httpstcolwbquaqqex']",debat capres pakar mikro ekspresi ganjar pranowo milik tulus hati ganjarmahfudmnang httpstcolwbquaqqex
INFO SLOT GACOR HARI INI !!!  #DebatCapres Ahok Santai MKMK https://t.co/V3Xl2cbP7A,INFO SLOT GACOR HARI INI   DebatCapres Ahok Santai MKMK httpstcoVXlcbPA,info slot gacor hari ini   debatcapres ahok santai mkmk httpstcovxlcbpa,"['info', 'slot', 'gacor', 'hari', 'ini', 'debatcapres', 'ahok', 'santai', 'mkmk', 'httpstcovxlcbpa']","['info', 'slot', 'gacor', 'debatcapres', 'ahok', 'santai', 'mkmk', 'httpstcovxlcbpa']",info slot gacor debatcapres ahok santai mkmk httpstcovxlcbpa
jujur ga nonton debat capres tp di tl twitter ini beneran lumayan ngebantu rangkuman isinya … gokil,jujur ga nonton debat capres tp di tl twitter ini beneran lumayan ngebantu rangkuman isinya  gokil,jujur ga nonton debat capres tp di tl twitter ini beneran lumayan ngebantu rangkuman isinya  gokil,"['jujur', 'ga', 'nonton', 'debat', 'capres', 'tp', 'di', 'tl', 'twitter', 'ini', 'beneran', 'lumayan', 'ngebantu', 'rangkuman', 'isinya', 'gokil']","['jujur', 'ga', 'nonton', 'debat', 'capres', 'tp', 'tl', 'twitter', 'beneran', 'lumayan', 'ngebantu', 'rangkuman', 'isinya', 'gokil']",jujur ga nonton debat capres tp tl twitter beneran lumayan ngebantu rangkum isi gokil
